Airline ID,Flight Number,Departure Datetime,Arrival Datetime,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,flag_status
7,4459,2023-10-22 15:57:40,2023-05-06 04:41:04,05:09:24,17:26:24,Btng,Kfmkn,Seatqrg,First,694.01,No Extras,0,Cancelled,Gateow,A,Claimoes,1.56,0,Locjne,Typetuq,Ksui,Eqyc,No,No Meal,Not Available,False,False,False,1,Yes,10
4,1989,2023-06-10 05:17:59,2023-10-22 18:06:38,01:28:36,14:47:03,Bcys,Nseom,Seatjtw,Business,282.65,Extra Baggage,464,Pending,Gatelp,A,Claimwbp,2.43,0,Locebh,Typemna,Zizs,Onub,Yes,Vegan,Available,False,False,True,2,No,8
1,1937,2023-06-17 05:14:48,2023-08-28 06:39:16,12:14:16,02:08:59,Bnsj,Xpsqp,Seathge,First,713.53,No Extras,300,Pending,Gatenb,D,Claimths,6.7,0,Locidz,Typetya,Mjjf,Qduv,No,Vegetarian,Available,False,True,True,2,No,8
15,7654,2023-11-22 01:06:52,2023-10-14 07:44:58,21:44:55,18:31:24,Blrs,Nqgfe,Seatavg,First,93.78,Extra Baggage,3432,Pending,Gatekx,C,Claimmck,9.15,2,Locajh,Typeoqa,Kvcs,Zeta,Yes,Vegan,Available,False,True,True,0,Yes,10
8,7989,2023-11-16 14:15:44,2023-10-03 11:49:59,16:57:08,06:50:16,Bxrm,Xxapw,Seatdsf,Economy,216.49,No Extras,0,Pending,Gatefs,C,Claimgbn,4.16,1,Lochkh,Typeokd,Ulth,Ktso,No,Non-Vegetarian,Available,True,False,True,0,No,2
12,9631,2023-11-16 02:51:20,2023-10-31 17:33:28,07:49:50,23:47:56,Bqux,Nbdab,Seatzsz,First,733.53,No Extras,0,Pending,Gateps,C,Claimpxk,9.78,2,Locuvf,Typenoo,Wgel,Keum,Yes,No Meal,Not Available,False,False,True,0,No,10
18,8342,2023-05-02 10:30:36,2023-03-29 13:42:04,17:02:37,18:08:03,Bfpr,Ziawt,Seathev,Economy,611.36,Meal,0,Confirmed,Gatezk,A,Claimugz,3.43,1,Lochek,Typewfu,Cvuw,Hfkk,No,Vegetarian,Not Available,True,True,False,0,No,3
15,7023,2023-12-17 09:59:36,2023-05-30 23:13:47,11:43:59,04:19:05,Bimd,Wpnwm,Seatsqq,Business,578.26,Meal,1468,Pending,Gatevs,B,Claimlnt,11.23,2,Locrso,Typehyy,Isaw,Bzfh,No,Vegan,Available,True,False,True,1,Yes,10
17,3358,2023-05-23 09:47:49,2023-10-17 00:49:44,10:12:56,11:09:36,Bmcd,Zsorc,Seatueq,Economy,139.04,Meal,4561,Cancelled,Gatevu,D,Claimbzp,7.09,2,Locddl,Typejlw,Fkml,Adzb,No,Vegetarian,Available,True,False,True,0,Yes,8
14,4345,2023-12-07 22:51:06,2023-04-01 12:23:59,20:15:09,03:13:22,Bsxa,Ooemx,Seatfit,Economy,868.59,No Extras,3509,Confirmed,Gatear,D,Claimxoe,3.62,1,Locoyr,Typedrr,Goyf,Pfxy,Yes,Non-Vegetarian,Not Available,True,False,False,0,Yes,2
14,7360,2023-01-16 01:33:29,2023-05-21 08:26:27,17:28:58,15:40:13,Baiw,Ytpvt,Seathgv,Economy,652.71,Meal,318,Confirmed,Gateel,D,Claimyuz,7.02,1,Locewj,Typerwo,Hobw,Nowc,Yes,Vegan,Available,True,False,True,2,No,0
18,5816,2023-04-21 11:20:04,2023-03-25 08:03:35,13:21:50,21:18:14,Bycc,Oniur,Seatbyz,Economy,598.99,No Extras,0,Pending,Gatekt,A,Claimdro,11.24,1,Locpfu,Typethy,Ezrt,Ixzp,No,Vegetarian,Not Available,True,False,False,2,No,2
18,4743,2023-03-28 07:08:22,2023-10-21 08:23:38,13:23:15,17:22:06,Brbk,Qeoxk,Seatflo,Economy,962.28,Meal,1772,Confirmed,Gatebg,C,Claimjrg,10.2,2,Locxmq,Typeuif,Vtxe,Zisk,No,Vegan,Not Available,True,True,True,0,Yes,9
16,8159,2023-02-07 06:47:06,2023-04-10 08:40:04,10:00:54,21:53:59,Bibt,Vlgyt,Seatzaz,Business,573.73,Extra Baggage,863,Confirmed,Gatexj,B,Claimyxs,6.9,2,Locezp,Typeree,Fxsu,Wbqh,Yes,Vegan,Available,True,True,False,0,No,9
1,1518,2023-05-02 16:36:39,2023-09-17 18:20:34,21:13:29,06:24:07,Bdin,Uicqx,Seatefx,First,817.16,Meal,0,Pending,Gatesh,C,Claimwpd,2.82,1,Locurw,Typeatv,Xpnk,Mmrl,Yes,Vegetarian,Available,False,False,True,0,Yes,0
11,1268,2023-05-26 16:11:52,2023-10-29 15:10:12,05:16:52,10:09:24,Bspz,Iknzj,Seatozd,First,253.96,No Extras,0,Pending,Gatesx,B,Claimwip,11.37,0,Locnmh,Typejxd,Yraq,Dayf,No,Non-Vegetarian,Available,False,False,True,1,No,8
15,6444,2023-03-03 17:20:56,2023-07-31 00:23:45,22:54:18,19:09:43,Bnor,Dpplf,Seatlys,Economy,363.03,Meal,0,Pending,Gategx,B,Claimsue,10.64,1,Locdvg,Typexpv,Qodj,Kssj,No,No Meal,Available,False,True,True,2,Yes,0
12,6475,2023-03-17 15:12:41,2023-03-01 16:51:22,22:05:30,02:17:56,Bosi,Gwhfg,Seatxrf,Economy,677.29,Extra Baggage,0,Pending,Gatear,C,Claimpfu,1.14,0,Locfyt,Typezot,Pxdv,Incn,No,No Meal,Available,False,True,False,0,No,10
8,5185,2023-02-04 20:56:42,2023-09-20 23:49:46,05:02:44,21:25:46,Buup,Ipvmo,Seatpqk,First,648.48,Meal,0,Confirmed,Gatepe,C,Claimzyw,1.8,0,Locgoh,Typegaf,Sefn,Ngxz,Yes,Non-Vegetarian,Not Available,False,True,True,0,No,8
6,6161,2023-04-20 12:16:34,2023-12-14 13:18:34,01:50:05,03:32:17,Bwqj,Rdehd,Seatdzp,Business,132.08,Meal,4459,Pending,Gategk,D,Claimzjw,6.14,0,Loctde,Typenoq,Mgqc,Nygr,No,No Meal,Available,True,True,True,1,No,9
3,4865,2023-12-13 11:29:32,2023-10-31 03:45:41,21:27:34,01:14:17,Bein,Qqbxp,Seatiwj,Economy,101.79,Meal,0,Cancelled,Gatevn,C,Claimzhe,7.26,1,Locecw,Typepkz,Fplr,Aqut,Yes,Vegetarian,Available,False,True,False,0,Yes,2
13,9011,2023-04-03 21:09:27,2023-01-20 11:28:00,13:21:49,15:08:42,Bvxj,Svgka,Seatzmd,Economy,252.91,Extra Baggage,0,Confirmed,Gateyq,B,Claimesb,7.17,2,Locxep,Typeavc,Fbmv,Oepj,Yes,Vegetarian,Not Available,True,True,True,2,No,11
13,3335,2023-11-27 22:37:04,2023-04-11 11:38:29,09:45:16,03:05:51,Bxax,Urgmc,Seatngc,Business,557.16,No Extras,0,Cancelled,Gateio,A,Claimadf,7.77,2,Locdjt,Typewbg,Ntxn,Hhhz,Yes,Vegetarian,Not Available,True,True,True,2,Yes,11
2,4674,2023-05-21 22:18:46,2023-09-13 20:39:56,04:29:05,21:05:58,Bvtc,Iqboi,Seattqn,Economy,784.55,Extra Baggage,1656,Confirmed,Gatesc,A,Claimenl,8.53,2,Loceyc,Typeqsl,Adwy,Ytlu,Yes,No Meal,Not Available,False,True,True,1,No,8
5,5576,2023-04-05 09:25:31,2023-02-06 08:17:24,06:03:11,03:01:55,Bpem,Gskxu,Seatoad,First,419.46,Meal,2549,Cancelled,Gatela,B,Claimisp,11.31,1,Loccgz,Typeukz,Jqzb,Hezy,No,Vegetarian,Not Available,False,True,False,2,No,2
17,1500,2023-09-06 07:36:15,2023-02-05 20:39:56,04:28:40,18:56:15,Bewy,Rzqvd,Seatyar,Economy,289.21,No Extras,0,Confirmed,Gatenn,B,Claimxdc,5.38,2,Locrom,Typefgz,Nhtz,Rrwc,No,Vegetarian,Not Available,False,False,False,2,No,10
6,9083,2023-09-10 08:26:54,2023-07-30 18:44:24,06:32:33,07:06:46,Bkqy,Bqwta,Seatumg,Economy,611.47,No Extras,0,Confirmed,Gatefb,A,Claimzzn,1.32,0,Loccnf,Typelpo,Esej,Vlzi,No,No Meal,Not Available,False,False,False,1,No,10
2,9294,2023-04-26 00:44:36,2023-04-20 05:29:32,04:32:42,03:48:18,Bcvf,Mjqwu,Seatrwu,Economy,143.97,Meal,0,Cancelled,Gatexj,A,Claimvrl,7.22,0,Lochwr,Typeyhd,Kzdv,Zugk,No,Non-Vegetarian,Available,False,True,False,2,Yes,10
4,6543,2023-12-22 00:07:56,2023-12-30 16:22:21,11:04:25,13:54:42,Bptb,Qkicj,Seatfsj,Business,213.01,Meal,0,Pending,Gateoy,A,Claimkel,7.28,1,Loctpg,Typeycw,Rwqh,Oxfw,No,Vegan,Not Available,True,False,False,2,No,0
11,3746,2023-12-23 04:51:56,2023-06-04 20:19:18,23:44:42,03:48:01,Best,Qppom,Seatpmv,First,480.19,No Extras,0,Pending,Gatels,A,Claimgys,3.56,0,Locaud,Typefcb,Fppl,Nzzn,Yes,Non-Vegetarian,Not Available,False,False,False,1,No,10
8,4276,2023-03-21 18:06:41,2023-07-29 00:46:29,10:30:49,17:30:11,Bvkw,Bzfcz,Seatbjz,Business,968.35,Meal,0,Cancelled,Gatebo,C,Claimhsh,6.73,2,Locyca,Typepbw,Zjht,Sisb,Yes,Vegetarian,Available,True,False,True,1,No,8
12,4085,2023-12-14 02:07:45,2023-05-28 05:32:10,19:33:57,03:37:30,Brcl,Xaqxa,Seateev,Economy,360.06,Meal,0,Confirmed,Gatetw,D,Claimczw,10.86,2,Locwuz,Typetmr,Tidu,Yjlm,No,No Meal,Available,True,True,True,0,No,11
8,6735,2023-08-07 04:29:11,2023-01-11 18:50:35,00:41:25,13:06:22,Bwmu,Kdkmv,Seatsrs,Business,858.51,Extra Baggage,4560,Confirmed,Gatemy,D,Claimsfk,7.91,0,Locmcx,Typexfr,Pgmq,Poqq,No,No Meal,Available,True,True,False,2,No,11
11,8796,2023-08-24 10:25:40,2023-05-30 13:24:06,16:36:29,19:50:38,Btti,Qtumq,Seatdhw,First,977.64,Meal,4381,Cancelled,Gatert,A,Claimpmz,9.11,2,Locffz,Typeetw,Wtye,Pnmp,No,No Meal,Not Available,True,True,True,1,No,11
8,7613,2023-01-07 18:15:41,2023-06-17 18:01:13,02:54:21,05:36:33,Bizg,Bbvrf,Seatlag,Economy,831.38,Extra Baggage,0,Pending,Gatebv,D,Claimqti,8.21,2,Locuek,Typefwb,Dfon,Xole,No,Non-Vegetarian,Not Available,True,True,True,1,No,9
8,2327,2023-02-11 07:04:27,2023-01-14 01:48:15,15:50:42,20:55:21,Baas,Ybwkq,Seatcdz,Business,469.77,Meal,0,Cancelled,Gateba,A,Claimsos,4.62,2,Loclaf,Typevhe,Bmpk,Vyfz,Yes,Vegan,Available,False,False,False,1,No,10
17,8772,2023-12-22 09:08:26,2023-11-02 08:34:12,22:05:48,22:10:42,Bcgl,Iteto,Seatmkg,First,820.61,No Extras,0,Confirmed,Gatecs,C,Claimltk,2.97,2,Locawl,Typetbd,Ihnn,Nfhj,Yes,Vegan,Available,False,False,False,0,Yes,10
16,4746,2023-09-22 14:44:50,2023-03-31 08:05:52,08:22:11,04:10:17,Bpmr,Zyqjf,Seatbyu,Economy,92.59,No Extras,1352,Pending,Gatexl,D,Claimouh,5.23,1,Locmah,Typeorx,Hzuy,Yhsx,No,Non-Vegetarian,Not Available,True,True,False,1,Yes,3
14,6684,2023-03-25 00:18:24,2023-05-20 18:00:24,14:42:47,20:47:28,Bxqx,Mupxb,Seatdii,Economy,870.93,No Extras,0,Pending,Gateac,D,Claimifv,8.58,0,Locpzj,Typekoz,Fcfr,Ulpk,Yes,Vegan,Available,True,True,True,0,No,9
11,3562,2023-04-19 10:21:46,2023-05-06 12:07:32,02:42:23,07:17:37,Bine,Texqg,Seatbya,Economy,515.07,Meal,0,Pending,Gatell,C,Claimlck,5.72,2,Loceyr,Typehfq,Shdj,Ieov,No,No Meal,Not Available,False,True,True,1,Yes,8
7,5163,2023-10-09 09:43:18,2023-03-16 05:26:43,08:10:47,00:32:04,Bktf,Xqefj,Seatafm,Business,477.71,Meal,0,Confirmed,Gatelb,D,Claimsgi,6.01,2,Locama,Typetyv,Fpsg,Zzbj,No,No Meal,Available,False,True,False,2,Yes,10
16,4317,2023-03-04 10:02:02,2023-05-26 22:53:24,00:43:52,00:40:40,Bfxh,Enytn,Seatqpf,Economy,746.02,Meal,4537,Confirmed,Gatetf,A,Claimshx,8.93,1,Locpxw,Typepuo,Jzdn,Ndqa,Yes,Vegetarian,Not Available,True,False,True,0,No,0
13,3436,2023-05-17 23:36:11,2023-09-03 09:05:20,06:44:47,17:11:47,Baij,Birrv,Seatvki,Business,934.57,No Extras,0,Cancelled,Gateuv,A,Claimnsa,8.17,1,Locvtu,Typexwm,Abhu,Gkni,Yes,Non-Vegetarian,Not Available,False,True,False,0,No,0
15,6769,2023-05-22 03:23:46,2023-01-28 08:48:49,07:31:48,10:03:30,Bqcw,Iezrl,Seatgba,Economy,291.67,No Extras,0,Cancelled,Gatexp,A,Claimyzb,10.23,1,Locvgh,Typeacq,Opdj,Kfpt,No,Non-Vegetarian,Available,False,False,False,1,No,2
16,9499,2023-11-05 08:48:54,2023-03-19 14:58:11,18:04:17,18:01:44,Buvm,Fqnjz,Seatspb,Economy,452.44,Extra Baggage,0,Cancelled,Gatemj,B,Claimfxy,10.08,0,Locuys,Typeylv,Jiyf,Nbtq,No,No Meal,Not Available,False,True,True,2,No,10
9,6918,2023-03-24 11:59:55,2023-08-01 12:25:27,12:14:09,08:32:17,Bhtn,Scjno,Seathzk,First,668.17,Extra Baggage,0,Confirmed,Gateeq,B,Claimqgp,2.68,2,Loctni,Typeift,Fpfd,Bydr,Yes,No Meal,Available,True,True,True,1,No,9
3,2089,2023-08-17 06:32:33,2023-06-10 05:02:12,20:09:16,23:05:27,Bths,Pfndm,Seatjds,First,626.14,No Extras,0,Cancelled,Gatedo,C,Claimhna,5.85,1,Locadj,Typehxa,Khkq,Fmlk,No,No Meal,Not Available,False,True,True,2,Yes,2
19,5555,2023-09-09 13:12:35,2023-12-13 00:16:54,10:06:35,16:15:10,Bmfd,Hwiuk,Seatbqw,First,273.05,Meal,771,Cancelled,Gatelt,C,Claimkwd,4.33,2,Lockqd,Typesxl,Zyxl,Ayui,Yes,No Meal,Available,False,True,True,1,No,8
5,3394,2023-03-31 05:50:09,2023-03-21 06:22:25,18:54:44,19:45:18,Bftb,Eeyrp,Seatbav,First,67.0,Meal,0,Pending,Gatehy,C,Claimrhk,11.69,0,Locunh,Typenbf,Ibzw,Wxku,No,No Meal,Not Available,True,True,True,0,Yes,11
10,7468,2023-12-18 12:56:51,2023-10-18 01:00:23,05:08:44,18:03:38,Bjkk,Wzsxi,Seattmc,Business,204.85,No Extras,3973,Pending,Gatewm,D,Claimwhf,5.25,2,Locomm,Typedkj,Qhup,Vouo,Yes,Vegetarian,Not Available,True,True,False,2,Yes,11
17,5004,2023-05-27 04:53:40,2023-11-21 23:01:24,10:37:50,02:19:14,Bckh,Kknji,Seatrfn,First,87.65,No Extras,0,Cancelled,Gateev,A,Claimlgd,7.37,0,Locdqs,Typelax,Aipu,Rzpp,No,No Meal,Not Available,False,True,False,2,Yes,8
15,1666,2023-07-08 11:45:02,2023-01-20 11:32:19,15:19:20,19:29:43,Bqzv,Ezkim,Seatdzl,First,107.42,Meal,0,Pending,Gatexr,B,Claimgbk,6.99,1,Locchk,Typeujd,Sabb,Crub,Yes,Vegan,Not Available,True,False,False,0,No,2
8,6718,2023-12-15 18:02:53,2023-09-20 00:21:12,10:53:10,22:14:10,Byap,Shwdl,Seatftz,First,283.43,No Extras,0,Pending,Gategj,C,Claimtds,8.86,0,Lochyy,Typepmi,Tzuk,Llfy,Yes,Vegan,Not Available,False,False,False,0,Yes,10
15,6152,2023-08-14 17:45:43,2023-07-03 13:52:21,01:37:26,13:36:59,Btgv,Ygxhs,Seatiff,First,737.72,Meal,0,Pending,Gatehb,B,Claimbtr,2.61,1,Loczdb,Typeucu,Tvni,Czgq,No,No Meal,Not Available,False,False,True,0,Yes,2
14,3234,2023-08-24 06:06:57,2023-06-22 19:31:10,23:44:00,11:40:43,Bvyh,Whsyz,Seatyld,First,293.94,Meal,0,Pending,Gatebl,D,Claimsln,11.56,1,Loczpd,Typeiem,Gphe,Hjfw,Yes,Non-Vegetarian,Available,False,False,True,0,Yes,2
7,7335,2023-10-11 22:59:37,2023-05-08 13:13:49,20:11:01,03:45:39,Bmer,Djowh,Seathld,First,263.9,No Extras,421,Confirmed,Gatech,D,Claimila,1.85,0,Loceuy,Typecps,Kxqh,Okmr,Yes,No Meal,Not Available,False,False,True,0,Yes,10
12,2236,2023-03-09 21:53:22,2023-08-22 15:31:15,02:26:52,12:06:15,Blpc,Opxug,Seatgic,Economy,654.85,Meal,0,Pending,Gatekk,A,Claimvmw,8.06,1,Locbnt,Typeill,Idyx,Gylz,No,No Meal,Available,False,False,True,1,Yes,0
17,2623,2023-06-26 05:59:05,2023-12-12 11:09:59,19:42:23,03:03:05,Blzs,Hmmbz,Seatuat,Economy,585.04,Meal,0,Confirmed,Gatejy,C,Claimgoy,11.95,1,Loclvx,Typexgy,Khxn,Zulf,No,Vegan,Not Available,True,False,False,2,Yes,0
17,2374,2023-02-10 11:08:11,2023-04-21 05:56:15,01:19:27,04:00:19,Btrh,Tofyr,Seatspc,First,532.87,No Extras,0,Confirmed,Gatess,A,Claimtgx,11.41,0,Locszu,Typejyl,Nzoa,Iqps,Yes,Vegan,Available,False,False,True,0,Yes,8
10,8275,2023-04-24 10:36:12,2023-10-28 14:18:42,20:31:38,21:20:40,Bxmh,Gbzba,Seatffr,Economy,663.65,No Extras,0,Confirmed,Gatexr,C,Claimxcv,3.67,0,Locpkj,Typeluq,Rwrf,Whmk,No,Non-Vegetarian,Available,False,False,False,2,Yes,8
19,7359,2023-10-30 02:36:52,2023-03-06 09:34:37,06:07:08,13:14:00,Bjno,Yvnbj,Seatvbn,Business,389.19,Meal,3571,Pending,Gatelg,A,Claimltn,5.79,2,Loccvp,Typetxp,Kmju,Njzj,No,Vegetarian,Available,False,False,False,2,No,10
14,1176,2023-10-28 06:28:43,2023-12-18 17:59:56,05:13:23,12:37:17,Buoz,Ddwgt,Seatzbi,Economy,64.11,Meal,0,Cancelled,Gategu,B,Claimdez,6.63,1,Locirl,Typeids,Oemq,Mbee,Yes,Vegan,Not Available,False,True,True,1,No,0
11,7704,2023-10-26 22:01:31,2023-09-14 03:02:49,03:02:51,11:07:08,Bfnf,Ellyf,Seatxwa,Economy,458.52,Extra Baggage,0,Confirmed,Gatevm,B,Claimpan,3.13,2,Locwwb,Typemup,Rkpx,Pqwm,Yes,Vegan,Not Available,False,False,False,2,Yes,10
2,3928,2023-11-09 15:48:56,2023-07-27 05:06:57,22:14:16,07:10:14,Bwaj,Rbspw,Seatsig,Business,398.45,Extra Baggage,0,Pending,Gatevp,D,Claimkek,9.53,1,Locfuy,Typetdn,Tkdc,Zazq,Yes,Non-Vegetarian,Not Available,True,False,False,2,Yes,2
18,9817,2023-10-05 07:36:15,2023-09-08 02:52:38,13:29:19,07:55:52,Bskc,Bqtzg,Seatfwy,Business,783.26,No Extras,1369,Cancelled,Gateos,D,Claimgqv,6.55,2,Loceel,Typeojq,Taki,Eyuu,No,Non-Vegetarian,Available,False,False,True,1,No,10
7,8617,2023-11-11 23:48:41,2023-03-04 18:13:49,15:25:04,21:06:32,Bwfi,Ugwlw,Seatmiz,Economy,135.78,No Extras,3731,Cancelled,Gatekm,A,Claimvqk,4.07,0,Loccqp,Typezpr,Vuvh,Nchd,Yes,No Meal,Available,False,True,True,1,Yes,10
12,8614,2023-07-18 07:27:54,2023-10-04 02:50:51,17:54:41,12:54:13,Byid,Kqkhf,Seatyjf,Economy,792.06,No Extras,1021,Confirmed,Gatect,D,Claimdjv,11.08,2,Locgbx,Typeasn,Vvbo,Zttr,Yes,No Meal,Available,False,False,True,1,No,8
2,4715,2023-05-07 14:45:24,2023-03-16 21:49:02,17:38:06,11:02:04,Bcts,Foztl,Seatnqd,Business,725.45,No Extras,1121,Confirmed,Gatelf,D,Claimxxx,3.44,2,Lockri,Typedek,Qsmc,Hmac,No,Vegan,Not Available,False,False,False,2,No,10
18,5274,2023-11-17 06:02:54,2023-09-12 14:47:15,18:00:40,13:29:36,Bwks,Imooz,Seatonx,Economy,367.48,Extra Baggage,0,Pending,Gatecf,C,Claimtkt,3.66,0,Locaoe,Typeytd,Osfu,Wmdm,No,Non-Vegetarian,Not Available,False,False,True,1,Yes,10
6,9586,2023-01-04 16:55:09,2023-06-20 12:55:21,22:00:08,08:08:37,Bqhf,Mikvk,Seatmea,First,646.11,Extra Baggage,0,Cancelled,Gatewv,A,Claimnde,11.35,1,Locwse,Typevvr,Jjzy,Ojci,Yes,Non-Vegetarian,Available,True,True,True,2,Yes,1
10,5971,2023-05-11 04:52:47,2023-02-12 02:29:21,11:56:31,02:49:19,Behh,Iqwyu,Seatfaq,Business,550.3,No Extras,0,Confirmed,Gateoa,A,Claimowg,4.08,2,Locosl,Typexio,Wmcp,Okbf,Yes,Vegetarian,Not Available,False,False,False,0,Yes,10
15,9389,2023-04-10 20:33:55,2023-03-08 12:18:08,06:39:55,18:15:42,Bcsp,Fvezy,Seatnqn,First,252.2,Extra Baggage,0,Pending,Gatela,D,Claimhhf,9.44,0,Locpih,Typelhk,Hnfa,Ajdc,Yes,Vegetarian,Available,True,False,True,2,No,10
5,1968,2023-10-02 16:14:17,2023-07-27 05:34:38,06:47:28,09:53:10,Bjwc,Ucfvq,Seatpgj,First,908.8,Meal,0,Confirmed,Gateem,A,Claimpxx,5.69,1,Locfei,Typenyl,Iyyo,Bzho,No,Non-Vegetarian,Not Available,False,True,True,2,Yes,2
3,4155,2023-06-15 22:18:12,2023-06-04 19:08:38,08:38:08,07:03:29,Bihh,Kdzlj,Seatolw,Economy,230.23,No Extras,0,Confirmed,Gatefx,D,Claimnuz,8.79,1,Locbsk,Typeuwk,Velz,Iazk,No,Non-Vegetarian,Available,False,True,False,1,No,2
5,5764,2023-12-02 17:55:26,2023-12-03 10:39:42,00:52:57,05:45:05,Byht,Qfrus,Seathpf,First,181.15,No Extras,0,Confirmed,Gatemv,D,Claimwul,12.0,2,Locioc,Typegjo,Ncis,Fosb,Yes,Vegetarian,Available,True,False,True,2,Yes,8
8,3504,2023-11-17 14:28:56,2023-01-27 00:33:31,07:35:47,22:07:30,Bgnv,Vyols,Seatkzf,Business,439.38,No Extras,3990,Confirmed,Gatevj,D,Claimnvq,9.22,0,Locvbv,Typenbr,Znno,Nlvp,No,Vegan,Not Available,True,False,False,1,No,10
8,8643,2023-06-22 03:12:03,2023-03-12 11:45:43,04:21:24,16:26:41,Bqle,Yerzl,Seatvar,Business,755.85,Meal,0,Pending,Gateqb,A,Claimnzk,6.4,1,Locwqr,Typehig,Kzau,Xvom,Yes,Vegan,Not Available,True,False,False,1,No,2
8,7006,2023-04-21 04:58:28,2023-08-01 10:20:18,06:02:15,15:33:05,Bbyo,Zzojy,Seatchh,Business,260.3,Meal,0,Pending,Gateql,C,Claimhes,8.5,2,Locmwx,Typeirs,Gefy,Ftfk,No,Vegan,Available,True,True,False,2,No,9
12,8962,2023-03-08 20:06:12,2023-10-19 23:24:17,01:25:00,18:01:38,Bkom,Sifna,Seataed,Economy,873.33,Extra Baggage,0,Cancelled,Gategj,D,Claimabq,6.29,1,Locydv,Typeqae,Spgn,Iuer,Yes,Vegetarian,Not Available,True,True,True,0,No,1
8,8943,2023-02-21 06:46:59,2023-12-17 10:51:43,05:21:08,23:37:47,Bslo,Akcuv,Seatapf,Business,598.81,Meal,0,Confirmed,Gateyy,B,Claimtaf,9.55,0,Loclyv,Typepui,Krct,Crfr,No,Non-Vegetarian,Not Available,True,False,False,1,No,8
11,2269,2023-04-26 02:28:35,2023-06-08 10:24:03,11:51:31,10:22:59,Blwr,Ehvre,Seatmgl,Economy,230.63,Extra Baggage,0,Pending,Gatemn,C,Claimknk,1.41,0,Locerh,Typeols,Mwov,Mole,No,No Meal,Available,False,False,True,2,Yes,8
14,2364,2023-09-29 20:46:18,2023-04-28 00:07:45,23:06:32,21:40:10,Bwdk,Lwrul,Seatqqp,Economy,565.59,Extra Baggage,2314,Cancelled,Gatefb,D,Claimkkd,5.44,2,Locrch,Typelfk,Nhbd,Nnsf,No,Vegan,Available,False,True,False,2,No,10
8,7716,2023-01-31 01:15:00,2023-11-17 22:26:19,21:59:24,11:21:42,Bvoy,Uhioc,Seatkvn,Economy,270.96,Meal,0,Pending,Gategs,C,Claimxqq,2.02,0,Locnfm,Typebuq,Wzgq,Yytw,Yes,Non-Vegetarian,Not Available,False,False,True,2,No,8
10,1923,2023-01-27 14:52:43,2023-05-25 20:42:25,01:46:47,13:13:55,Bxye,Odpyy,Seatsuk,Economy,242.2,Extra Baggage,0,Cancelled,Gatelg,A,Claimpve,4.2,2,Locpmw,Typetba,Hbkh,Yjzu,Yes,Vegan,Not Available,False,True,True,2,Yes,8
7,1470,2023-08-27 18:17:57,2023-05-22 04:05:40,06:40:54,01:01:59,Bety,Srpll,Seatvsz,Economy,195.72,Meal,2408,Confirmed,Gatesk,C,Claimohy,10.29,2,Locpjm,Typewvr,Jrxk,Dgcq,Yes,Vegan,Available,True,False,False,0,Yes,10
17,7597,2023-02-03 11:10:55,2023-02-13 13:20:09,11:09:58,12:41:43,Bjxv,Wdosr,Seatsoe,Business,608.93,Meal,0,Pending,Gateey,B,Claimlej,2.48,1,Locgfd,Typeswe,Gdek,Onkq,No,No Meal,Available,True,False,True,0,No,0
4,3954,2023-10-27 18:49:42,2023-08-07 02:43:32,07:22:12,05:07:29,Bjvf,Zkxwo,Seatlmw,Business,59.45,No Extras,0,Pending,Gateut,C,Claimjig,6.01,1,Locgug,Typeiyf,Ddvt,Idce,No,Vegan,Available,False,False,True,2,Yes,2
13,2148,2023-09-01 21:50:38,2023-04-28 21:57:59,12:20:47,23:58:20,Bfwf,Pkkum,Seatqqk,First,955.28,Extra Baggage,4277,Confirmed,Gatepi,A,Claimavs,12.0,2,Locwhp,Typegiy,Cski,Gduj,Yes,Non-Vegetarian,Not Available,False,False,False,2,No,10
4,4086,2023-03-21 18:38:45,2023-09-28 19:39:04,23:13:31,13:27:09,Bxgr,Goqyx,Seatizp,First,75.53,Meal,337,Cancelled,Gategy,D,Claimpaj,9.92,2,Locxwt,Typevyk,Mxxo,Miwb,Yes,Vegan,Not Available,True,False,True,0,Yes,8
5,1629,2023-09-02 00:21:36,2023-03-08 22:21:37,07:59:01,12:12:19,Bzdn,Mdald,Seathhv,First,933.68,Extra Baggage,0,Pending,Gatevr,D,Claimizw,5.86,0,Locbpr,Typehzc,Hlir,Cygr,Yes,Vegetarian,Available,False,False,True,1,No,10
4,8407,2023-11-16 20:47:58,2023-06-09 16:18:24,02:37:29,03:41:41,Bkgr,Afxku,Seatjgf,Business,365.29,Meal,0,Confirmed,Gatehx,D,Claimwme,4.12,2,Locldp,Typeswf,Sjzf,Gwku,Yes,No Meal,Not Available,True,False,False,1,Yes,10
18,1774,2023-09-02 06:48:17,2023-04-16 07:14:58,05:59:17,14:58:17,Btbb,Yzrrt,Seatsmw,Business,591.54,No Extras,0,Confirmed,Gatepe,D,Claimchz,7.44,0,Locaxw,Typenlr,Pzpk,Pyvn,Yes,Non-Vegetarian,Available,False,True,False,1,No,10
